month,cme_id,t0,dt0_hr,pa_deg,da_deg,v_km_s,dv_km_s,minv_km_s,maxv_km_s,halo_flag,source_url
10,0018,2010-10-13 23:37:00,1,77,8,413,91,239,480,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0017,2010-10-13 16:36:00,3,67,32,500,191,376,890,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0016,2010-10-13 13:25:00,1,292,6,224,652,133,1525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0015,2010-10-13 09:48:00,0,292,6,141,4,134,145,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0014,2010-10-11 07:12:00,1,265,8,121,16,102,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0013,2010-10-11 05:24:00,2,263,12,175,142,137,466,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0012,2010-10-11 04:12:00,2,265,8,143,487,141,1096,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0011,2010-10-10 23:05:00,5,101,80,244,70,137,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0010,2010-10-10 19:00:00,2,44,30,502,79,307,558,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0009,2010-10-10 18:48:00,2,40,26,456,100,363,693,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0008,2010-10-08 12:36:00,6,258,106,140,37,103,233,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0007,2010-10-07 11:00:00,1,248,18,416,3,413,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0006,2010-10-07 08:00:00,6,307,72,447,79,322,651,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0005,2010-10-06 07:48:00,4,46,70,211,15,193,247,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0004,2010-10-02 12:36:00,2,155,16,345,37,264,363,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0003,2010-10-02 10:00:00,0,12,6,255,108,228,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0002,2010-10-01 10:24:00,5,59,80,142,73,105,287,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0001,2010-10-01 01:36:00,0,344,6,403,13,381,411,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
11,0073,2010-11-30 19:12:00,0,72,22,162,400,141,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0072,2010-11-30 19:12:00,3,74,98,360,52,246,480,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0071,2010-11-29 19:36:00,1,84,30,416,9,398,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0070,2010-11-29 19:24:00,0,271,8,294,11,284,314,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0069,2010-11-29 17:36:00,1,238,6,718,31,664,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0068,2010-11-29 17:24:00,1,268,10,300,22,269,320,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0067,2010-11-29 14:36:00,5,255,68,347,46,231,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0066,2010-11-29 06:00:00,1,82,22,428,49,345,516,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0065,2010-11-29 05:24:00,0,45,24,557,140,345,781,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0064,2010-11-29 01:36:00,2,23,40,140,1,138,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0063,2010-11-28 22:24:00,2,27,12,385,109,204,563,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0062,2010-11-28 09:36:00,1,54,10,331,56,293,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0061,2010-11-27 06:24:00,1,208,10,219,43,141,239,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0060,2010-11-27 04:25:00,1,181,8,221,18,187,233,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0059,2010-11-26 07:48:00,1,230,22,313,23,251,328,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0058,2010-11-26 07:24:00,3,118,122,396,44,314,504,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0057,2010-11-25 22:00:00,2,257,24,624,301,139,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0056,2010-11-25 21:28:00,0,103,12,138,1,138,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0055,2010-11-25 20:36:00,2,112,30,138,104,105,435,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0054,2010-11-25 14:00:00,1,246,10,138,1,136,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0053,2010-11-25 14:00:00,10,183,196,151,72,133,345,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0052,2010-11-25 06:24:00,0,353,8,407,61,405,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0051,2010-11-24 23:16:00,2,347,24,612,129,434,889,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0050,2010-11-24 13:25:00,2,74,22,391,132,209,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0049,2010-11-24 10:36:00,1,65,8,141,6,132,149,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0048,2010-11-24 10:36:00,2,79,32,140,194,132,538,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0047,2010-11-24 09:24:00,2,78,34,138,88,131,369,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0046,2010-11-24 08:00:00,1,233,16,388,15,355,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0045,2010-11-24 07:36:00,3,327,24,419,69,240,489,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0044,2010-11-24 03:24:00,5,228,98,282,79,137,419,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0043,2010-11-23 08:48:00,2,84,10,370,64,292,462,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0042,2010-11-23 08:36:00,3,31,64,361,59,209,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0041,2010-11-22 05:29:00,1,249,24,452,3,445,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0040,2010-11-21 16:45:00,2,239,48,142,34,101,228,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0039,2010-11-20 09:24:00,1,65,16,255,42,239,344,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0038,2010-11-18 23:48:00,7,115,52,416,27,369,473,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0037,2010-11-17 18:24:00,1,246,10,643,138,405,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0036,2010-11-17 16:00:00,1,46,22,141,43,132,234,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0035,2010-11-17 08:36:00,1,240,18,518,140,369,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0034,2010-11-17 05:24:00,1,136,10,707,373,400,1420,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0033,2010-11-16 09:36:00,6,121,64,415,109,252,672,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0032,2010-11-16 02:36:00,5,70,78,353,66,207,484,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0031,2010-11-15 23:36:00,1,234,14,507,327,124,992,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0030,2010-11-15 21:24:00,2,131,16,529,137,443,791,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0029,2010-11-14 15:48:00,1,119,16,538,224,137,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0028,2010-11-14 00:24:00,1,239,32,411,28,351,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0027,2010-11-13 12:24:00,1,154,14,195,36,134,209,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0026,2010-11-12 14:36:00,2,106,18,436,19,403,468,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0025,2010-11-12 09:24:00,0,173,16,139,11,113,148,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0024,2010-11-12 04:48:00,1,120,42,271,84,148,413,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0023,2010-11-12 04:36:00,1,169,24,224,83,106,351,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0022,2010-11-12 02:24:00,2,173,44,186,65,136,328,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0021,2010-11-11 17:00:00,2,146,94,425,74,214,573,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0020,2010-11-11 14:00:00,1,171,44,141,93,102,390,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0019,2010-11-11 08:00:00,2,161,28,207,72,133,336,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0018,2010-11-11 00:24:00,4,278,26,140,3,134,149,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0017,2010-11-10 14:36:00,1,119,16,400,65,296,529,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0016,2010-11-10 08:12:00,1,340,38,245,30,174,300,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0015,2010-11-10 07:12:00,0,282,10,139,1,137,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0014,2010-11-10 03:36:00,1,282,30,139,0,138,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0013,2010-11-10 01:36:00,1,286,18,139,96,132,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0012,2010-11-10 01:25:00,3,279,40,140,2,136,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0011,2010-11-10 00:48:00,0,264,6,122,17,103,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0010,2010-11-08 20:12:00,5,35,44,414,113,290,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0009,2010-11-08 11:48:00,1,285,16,137,0,137,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0008,2010-11-06 16:24:00,1,112,22,206,45,137,218,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0007,2010-11-05 00:00:00,1,30,10,430,33,425,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0006,2010-11-03 18:36:00,0,124,10,169,126,135,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0005,2010-11-03 12:48:00,11,97,68,140,2,135,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0004,2010-11-03 06:36:00,1,97,52,266,92,132,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0003,2010-11-03 06:24:00,2,346,22,449,40,380,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0002,2010-11-02 10:24:00,0,268,6,408,18,381,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0001,2010-11-01 03:24:00,0,220,6,1109,529,543,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
12,0074,2010-12-31 13:36:00,1,272,6,147,12,138,167,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0073,2010-12-31 08:12:00,2,30,34,305,41,206,355,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0072,2010-12-31 05:12:00,1,278,26,385,60,240,424,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0071,2010-12-31 03:24:00,1,136,6,185,50,142,254,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0070,2010-12-30 18:00:00,6,55,72,413,64,315,568,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0069,2010-12-30 11:24:00,1,280,14,139,78,137,347,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0068,2010-12-29 23:12:00,1,286,14,388,18,359,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0067,2010-12-29 21:36:00,1,4,14,389,93,317,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0066,2010-12-29 10:12:00,5,300,50,319,48,230,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0065,2010-12-29 04:48:00,1,49,20,138,0,136,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0064,2010-12-28 21:36:00,2,73,36,142,52,103,314,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0063,2010-12-28 21:36:00,3,52,70,208,126,119,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0062,2010-12-27 02:12:00,0,98,10,442,22,400,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0061,2010-12-26 04:12:00,1,94,22,434,80,306,543,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0060,2010-12-26 03:24:00,5,149,132,323,96,124,500,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0059,2010-12-25 15:12:00,1,256,26,195,58,136,309,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0058,2010-12-25 14:12:00,2,85,40,271,97,137,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0057,2010-12-25 14:12:00,3,88,46,399,142,138,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0056,2010-12-25 11:36:00,1,259,24,139,2,133,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0055,2010-12-24 15:24:00,1,267,8,139,3,133,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0054,2010-12-24 10:36:00,1,263,16,141,28,137,207,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0053,2010-12-22 03:36:00,1,343,20,246,99,135,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0052,2010-12-21 23:12:00,1,76,26,210,293,138,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0051,2010-12-21 11:48:00,1,65,20,328,99,138,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0050,2010-12-21 02:48:00,2,57,92,290,66,137,419,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0049,2010-12-21 02:36:00,1,50,30,190,42,121,282,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0048,2010-12-20 06:24:00,13,63,80,142,84,103,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0047,2010-12-19 07:00:00,0,253,8,584,759,170,1736,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0046,2010-12-19 04:00:00,1,298,14,436,59,400,568,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0045,2010-12-18 16:00:00,1,244,22,141,110,115,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0044,2010-12-18 06:24:00,1,132,6,127,14,105,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0043,2010-12-18 06:24:00,1,99,16,242,33,177,277,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0042,2010-12-18 00:12:00,1,281,24,406,352,260,1276,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0041,2010-12-17 23:12:00,0,281,8,231,163,131,548,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0040,2010-12-17 02:48:00,1,283,8,437,325,138,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0039,2010-12-16 09:12:00,3,327,68,425,41,351,516,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0038,2010-12-15 15:12:00,1,315,36,421,132,147,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0037,2010-12-15 13:36:00,3,215,28,137,0,136,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0036,2010-12-15 05:36:00,2,65,24,292,91,206,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0035,2010-12-14 23:24:00,2,41,24,300,114,140,459,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0034,2010-12-14 17:00:00,2,151,188,1059,610,134,2016,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0033,2010-12-14 15:48:00,4,350,158,683,209,237,1202,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0032,2010-12-13 06:00:00,0,258,10,484,6,477,496,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0031,2010-12-13 01:36:00,0,86,18,622,346,383,1330,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0030,2010-12-13 01:36:00,1,250,6,497,13,473,500,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0029,2010-12-12 22:24:00,1,100,6,451,28,408,473,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0028,2010-12-12 16:00:00,1,280,10,393,37,334,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0027,2010-12-12 14:24:00,1,222,6,416,7,408,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0026,2010-12-12 13:36:00,2,229,16,349,23,322,388,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0025,2010-12-12 06:12:00,8,55,156,349,101,137,600,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0024,2010-12-12 03:24:00,4,250,82,612,53,484,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0023,2010-12-11 16:00:00,1,228,18,1475,499,657,2016,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0022,2010-12-11 11:24:00,1,1,28,140,3,133,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0021,2010-12-10 07:48:00,1,288,14,241,84,144,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0020,2010-12-10 07:12:00,2,289,48,408,48,295,480,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0019,2010-12-09 09:24:00,0,88,18,1893,97,1736,2016,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0018,2010-12-08 12:48:00,1,74,18,234,168,140,538,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0017,2010-12-08 11:24:00,4,54,46,419,48,341,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0016,2010-12-07 23:16:00,1,126,10,430,70,316,472,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0015,2010-12-07 13:25:00,1,290,14,201,91,136,363,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0014,2010-12-07 11:36:00,2,280,34,294,32,228,347,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0013,2010-12-06 18:00:00,5,123,84,519,65,389,612,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0012,2010-12-06 14:00:00,2,271,44,279,146,211,655,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0011,2010-12-06 03:48:00,1,292,22,141,103,136,341,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0010,2010-12-05 00:48:00,3,257,88,247,72,112,355,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0009,2010-12-04 04:25:00,2,275,8,149,156,141,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0008,2010-12-04 02:45:00,0,1,8,208,22,166,231,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0007,2010-12-03 19:48:00,1,264,10,612,117,408,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0006,2010-12-03 15:48:00,2,27,28,327,97,139,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0005,2010-12-03 12:48:00,1,355,8,468,124,302,607,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0004,2010-12-03 11:24:00,1,3,8,372,31,322,398,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0003,2010-12-03 08:12:00,1,22,14,458,116,294,637,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0002,2010-12-02 11:12:00,2,281,100,343,40,290,430,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
12,0001,2010-12-01 04:48:00,1,77,20,329,117,136,355,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/12/cmecat.txt
